content,rate,date,customer_id,owner_id,reservation_id
خدمة رائعة,4,1/25/2036,1338,58,4408
جيدة,3,1/26/2036,2855,21,4409
ممتازة,2,1/27/2036,2490,100,4410
خدمة رائعة,4,1/28/2036,3066,14,4411
جيدة,2,1/29/2036,4272,49,4412
ممتازة,2,1/30/2036,1726,87,4413
خدمة رائعة,3,1/31/2036,4956,20,4414
جيدة,5,2/1/2036,1516,40,4415
ممتازة,1,2/2/2036,1816,29,4416
خدمة رائعة,4,2/3/2036,1839,68,4417
جيدة,2,2/4/2036,3056,21,4418
ممتازة,4,2/5/2036,1285,54,4419
خدمة رائعة,5,2/6/2036,3060,73,4420
جيدة,5,2/7/2036,742,18,4421
ممتازة,2,2/8/2036,4050,22,4422
خدمة رائعة,5,2/9/2036,4558,17,4423
جيدة,2,2/10/2036,4705,95,4424
ممتازة,2,2/11/2036,2251,96,4425
خدمة رائعة,4,2/12/2036,3384,57,4426
جيدة,2,2/13/2036,2244,75,4427
ممتازة,3,2/14/2036,4301,3,4428
خدمة رائعة,4,2/15/2036,1583,44,4429
جيدة,1,2/16/2036,1180,48,4430
ممتازة,2,2/17/2036,4295,47,4431
خدمة رائعة,1,2/18/2036,2143,33,4432
جيدة,4,2/19/2036,2416,93,4433
ممتازة,4,2/20/2036,997,24,4434
خدمة رائعة,4,2/21/2036,2870,40,4435
جيدة,5,2/22/2036,708,67,4436
ممتازة,3,2/23/2036,1426,64,4437
خدمة رائعة,5,2/24/2036,2509,75,4438
جيدة,1,2/25/2036,3870,34,4439
ممتازة,4,2/26/2036,3126,72,4440
خدمة رائعة,5,2/27/2036,2484,73,4441
جيدة,1,2/28/2036,3743,14,4442
ممتازة,2,2/29/2036,100,72,4443
خدمة رائعة,3,3/1/2036,2328,35,4444
جيدة,3,3/2/2036,4830,29,4445
ممتازة,1,3/3/2036,2113,69,4446
خدمة رائعة,2,3/4/2036,2107,48,4447
جيدة,5,3/5/2036,1754,81,4448
ممتازة,4,3/6/2036,876,86,4449
خدمة رائعة,5,3/7/2036,2906,99,4450
جيدة,5,3/8/2036,3942,6,4451
ممتازة,5,3/9/2036,4042,58,4452
خدمة رائعة,1,3/10/2036,3040,69,4453
جيدة,5,3/11/2036,2526,93,4454
ممتازة,3,3/12/2036,1758,16,4455
خدمة رائعة,3,3/13/2036,4222,22,4456
جيدة,1,3/14/2036,1998,97,4457
ممتازة,4,3/15/2036,2676,57,4458
خدمة رائعة,3,3/16/2036,3401,23,4459
جيدة,2,3/17/2036,3516,92,4460
ممتازة,2,3/18/2036,4669,73,4461
خدمة رائعة,4,3/19/2036,3079,91,4462
جيدة,2,3/20/2036,4173,21,4463
ممتازة,4,3/21/2036,1951,24,4464
خدمة رائعة,4,3/22/2036,453,94,4465
جيدة,2,3/23/2036,166,86,4466
ممتازة,4,3/24/2036,523,94,4467
خدمة رائعة,4,3/25/2036,1377,75,4468
جيدة,2,3/26/2036,483,58,4469
ممتازة,5,3/27/2036,1830,95,4470
خدمة رائعة,2,3/28/2036,32,38,4471
جيدة,2,3/29/2036,1103,98,4472
ممتازة,3,3/30/2036,2628,82,4473
خدمة رائعة,1,3/31/2036,3863,30,4474
جيدة,4,4/1/2036,1749,63,4475
ممتازة,5,4/2/2036,3233,42,4476
خدمة رائعة,2,4/3/2036,1746,66,4477
جيدة,4,4/4/2036,2566,100,4478
ممتازة,3,4/5/2036,4004,94,4479
خدمة رائعة,5,4/6/2036,924,7,4480
جيدة,3,4/7/2036,1504,54,4481
ممتازة,2,4/8/2036,1993,50,4482
خدمة رائعة,1,4/9/2036,339,36,4483
جيدة,1,4/10/2036,2949,73,4484
ممتازة,2,4/11/2036,1634,29,4485
خدمة رائعة,2,4/12/2036,4535,99,4486
جيدة,5,4/13/2036,2634,27,4487
ممتازة,5,4/14/2036,4180,37,4488
خدمة رائعة,2,4/15/2036,1882,57,4489
جيدة,5,4/16/2036,415,30,4490
ممتازة,4,4/17/2036,1934,57,4491
خدمة رائعة,5,4/18/2036,3221,87,4492
جيدة,2,4/19/2036,3995,92,4493
ممتازة,3,4/20/2036,2674,93,4494
خدمة رائعة,3,4/21/2036,1625,66,4495
جيدة,5,4/22/2036,3430,70,4496
ممتازة,2,4/23/2036,802,24,4497
خدمة رائعة,4,4/24/2036,846,38,4498
جيدة,3,4/25/2036,875,90,4499
ممتازة,5,4/26/2036,1469,58,4500
خدمة رائعة,3,4/27/2036,80,90,4501
جيدة,4,4/28/2036,3113,31,4502
ممتازة,2,4/29/2036,4818,9,4503
خدمة رائعة,1,4/30/2036,3777,23,4504
جيدة,4,5/1/2036,3187,69,4505
ممتازة,1,5/2/2036,2834,66,4506
خدمة رائعة,2,5/3/2036,4339,22,4507
جيدة,1,5/4/2036,1636,63,4508
ممتازة,5,5/5/2036,2415,27,4509
خدمة رائعة,2,5/6/2036,3149,39,4510
جيدة,3,5/7/2036,3450,17,4511
ممتازة,5,5/8/2036,1329,2,4512
خدمة رائعة,1,5/9/2036,2836,7,4513
جيدة,5,5/10/2036,688,38,4514
ممتازة,2,5/11/2036,287,40,4515
خدمة رائعة,4,5/12/2036,576,4,4516
جيدة,5,5/13/2036,2574,86,4517
ممتازة,1,5/14/2036,993,19,4518
خدمة رائعة,3,5/15/2036,1798,37,4519
جيدة,3,5/16/2036,3520,62,4520
ممتازة,3,5/17/2036,2953,57,4521
خدمة رائعة,1,5/18/2036,3600,84,4522
جيدة,2,5/19/2036,2693,58,4523
ممتازة,4,5/20/2036,3692,33,4524
خدمة رائعة,1,5/21/2036,998,55,4525
جيدة,4,5/22/2036,3679,36,4526
ممتازة,5,5/23/2036,3307,4,4527
خدمة رائعة,3,5/24/2036,2271,15,4528
جيدة,2,5/25/2036,4975,38,4529
ممتازة,1,5/26/2036,4819,26,4530
خدمة رائعة,1,5/27/2036,349,75,4531
جيدة,1,5/28/2036,346,24,4532
ممتازة,4,5/29/2036,3227,72,4533
خدمة رائعة,3,5/30/2036,379,39,4534
جيدة,2,5/31/2036,3184,35,4535
ممتازة,5,6/1/2036,3143,5,4536
خدمة رائعة,3,6/2/2036,3226,82,4537
جيدة,1,6/3/2036,4608,70,4538
ممتازة,2,6/4/2036,978,54,4539
خدمة رائعة,1,6/5/2036,2147,37,4540
جيدة,2,6/6/2036,2341,16,4541
ممتازة,4,6/7/2036,4290,29,4542
خدمة رائعة,3,6/8/2036,740,81,4543
جيدة,2,6/9/2036,4151,53,4544
ممتازة,1,6/10/2036,4897,10,4545
خدمة رائعة,5,6/11/2036,3837,70,4546
جيدة,1,6/12/2036,1423,29,4547
ممتازة,4,6/13/2036,3840,56,4548
خدمة رائعة,5,6/14/2036,3716,45,4549
جيدة,1,6/15/2036,2886,79,4550
ممتازة,3,6/16/2036,2780,5,4551
خدمة رائعة,1,6/17/2036,3011,68,4552
جيدة,4,6/18/2036,2969,31,4553
ممتازة,3,6/19/2036,2220,57,4554
خدمة رائعة,4,6/20/2036,3033,27,4555
جيدة,3,6/21/2036,3695,43,4556
ممتازة,2,6/22/2036,561,32,4557
خدمة رائعة,2,6/23/2036,2168,67,4558
جيدة,4,6/24/2036,545,93,4559
ممتازة,5,6/25/2036,2219,94,4560
خدمة رائعة,2,6/26/2036,899,28,4561
جيدة,4,6/27/2036,1571,66,4562
ممتازة,3,6/28/2036,550,61,4563
خدمة رائعة,1,6/29/2036,398,77,4564
جيدة,2,6/30/2036,2211,61,4565
ممتازة,3,7/1/2036,838,14,4566
خدمة رائعة,5,7/2/2036,2906,11,4567
جيدة,3,7/3/2036,3760,28,4568
ممتازة,2,7/4/2036,4776,31,4569
خدمة رائعة,2,7/5/2036,198,17,4570
جيدة,4,7/6/2036,4496,50,4571
ممتازة,1,7/7/2036,6,13,4572
خدمة رائعة,4,7/8/2036,4777,68,4573
جيدة,3,7/9/2036,1592,32,4574
ممتازة,1,7/10/2036,4689,98,4575
خدمة رائعة,5,7/11/2036,4209,67,4576
جيدة,4,7/12/2036,4553,29,4577
ممتازة,4,7/13/2036,3480,23,4578
خدمة رائعة,2,7/14/2036,4269,100,4579
جيدة,2,7/15/2036,2106,56,4580
ممتازة,1,7/16/2036,413,57,4581
خدمة رائعة,1,7/17/2036,859,31,4582
جيدة,3,7/18/2036,1504,36,4583
ممتازة,1,7/19/2036,2067,98,4584
خدمة رائعة,4,7/20/2036,2330,88,4585
جيدة,2,7/21/2036,1103,15,4586
ممتازة,5,7/22/2036,690,80,4587
خدمة رائعة,3,7/23/2036,1937,70,4588
جيدة,3,7/24/2036,3,71,4589
ممتازة,4,7/25/2036,3147,12,4590
خدمة رائعة,3,7/26/2036,3097,97,4591
جيدة,2,7/27/2036,3581,51,4592
ممتازة,4,7/28/2036,2481,87,4593
خدمة رائعة,5,7/29/2036,4450,96,4594
جيدة,1,7/30/2036,4936,74,4595
ممتازة,5,7/31/2036,3867,82,4596
خدمة رائعة,4,8/1/2036,974,57,4597
جيدة,1,8/2/2036,2512,58,4598
ممتازة,5,8/3/2036,4576,88,4599
خدمة رائعة,2,8/4/2036,2685,1,4600
جيدة,5,8/5/2036,2690,33,4601
ممتازة,1,8/6/2036,4796,17,4602
خدمة رائعة,2,8/7/2036,613,43,4603
جيدة,2,8/8/2036,3759,69,4604
ممتازة,5,8/9/2036,3325,2,4605
خدمة رائعة,4,8/10/2036,2389,25,4606
جيدة,2,8/11/2036,1847,93,4607
ممتازة,4,8/12/2036,4359,81,4608
خدمة رائعة,2,8/13/2036,977,56,4609
جيدة,1,8/14/2036,3186,96,4610
ممتازة,2,8/15/2036,80,14,4611
خدمة رائعة,1,8/16/2036,191,95,4612
جيدة,5,8/17/2036,4582,19,4613
ممتازة,1,8/18/2036,4794,90,4614
خدمة رائعة,4,8/19/2036,2330,33,4615
جيدة,5,8/20/2036,3287,23,4616
ممتازة,3,8/21/2036,1474,7,4617
خدمة رائعة,3,8/22/2036,4283,81,4618
جيدة,3,8/23/2036,4516,39,4619
ممتازة,4,8/24/2036,90,53,4620
خدمة رائعة,2,8/25/2036,146,23,4621
جيدة,1,8/26/2036,4822,58,4622
ممتازة,4,8/27/2036,104,42,4623
خدمة رائعة,2,8/28/2036,3048,48,4624
جيدة,5,8/29/2036,3486,16,4625
ممتازة,5,8/30/2036,1535,61,4626
خدمة رائعة,4,8/31/2036,3902,11,4627
جيدة,2,9/1/2036,1724,9,4628
ممتازة,1,9/2/2036,3852,76,4629
خدمة رائعة,3,9/3/2036,3468,89,4630
جيدة,1,9/4/2036,3475,1,4631
ممتازة,4,9/5/2036,563,76,4632
خدمة رائعة,4,9/6/2036,4871,39,4633
جيدة,4,9/7/2036,2708,33,4634
ممتازة,5,9/8/2036,2187,96,4635
خدمة رائعة,1,9/9/2036,4317,31,4636
جيدة,2,9/10/2036,3340,57,4637
ممتازة,3,9/11/2036,2558,29,4638
خدمة رائعة,5,9/12/2036,323,93,4639
جيدة,5,9/13/2036,596,36,4640
ممتازة,1,9/14/2036,1688,28,4641
خدمة رائعة,1,9/15/2036,2062,36,4642
جيدة,3,9/16/2036,1472,98,4643
ممتازة,3,9/17/2036,4735,85,4644
خدمة رائعة,2,9/18/2036,757,90,4645
جيدة,3,9/19/2036,3831,32,4646
ممتازة,4,9/20/2036,3608,11,4647
خدمة رائعة,3,9/21/2036,2242,9,4648
جيدة,5,9/22/2036,1356,100,4649
ممتازة,2,9/23/2036,3345,99,4650
خدمة رائعة,2,9/24/2036,2339,52,4651
جيدة,1,9/25/2036,4942,20,4652
ممتازة,3,9/26/2036,4940,17,4653
خدمة رائعة,4,9/27/2036,2733,51,4654
جيدة,3,9/28/2036,4271,64,4655
ممتازة,4,9/29/2036,4231,9,4656
خدمة رائعة,5,9/30/2036,1332,71,4657
جيدة,1,10/1/2036,3671,21,4658
ممتازة,3,10/2/2036,4732,11,4659
خدمة رائعة,4,10/3/2036,1811,63,4660
جيدة,4,10/4/2036,2245,15,4661
ممتازة,5,10/5/2036,2803,93,4662
خدمة رائعة,4,10/6/2036,1769,99,4663
جيدة,5,10/7/2036,1256,54,4664
ممتازة,5,10/8/2036,437,43,4665
خدمة رائعة,1,10/9/2036,3264,62,4666
جيدة,2,10/10/2036,2321,95,4667
ممتازة,4,10/11/2036,2395,67,4668
خدمة رائعة,5,10/12/2036,3428,66,4669
جيدة,1,10/13/2036,1906,50,4670
ممتازة,2,10/14/2036,3593,34,4671
خدمة رائعة,4,10/15/2036,3433,60,4672
جيدة,1,10/16/2036,2584,31,4673
ممتازة,2,10/17/2036,1324,19,4674
خدمة رائعة,2,10/18/2036,4897,36,4675
جيدة,2,10/19/2036,4058,21,4676
ممتازة,3,10/20/2036,4108,86,4677
خدمة رائعة,4,10/21/2036,3555,85,4678
جيدة,4,10/22/2036,4035,40,4679
ممتازة,2,10/23/2036,1419,56,4680
خدمة رائعة,4,10/24/2036,1961,3,4681
جيدة,2,10/25/2036,1331,21,4682
ممتازة,3,10/26/2036,2038,44,4683
خدمة رائعة,2,10/27/2036,390,48,4684
جيدة,4,10/28/2036,852,24,4685
ممتازة,2,10/29/2036,1160,6,4686
خدمة رائعة,5,10/30/2036,3629,91,4687
جيدة,5,10/31/2036,2084,67,4688
ممتازة,2,11/1/2036,3555,100,4689
خدمة رائعة,5,11/2/2036,3914,63,4690
جيدة,4,11/3/2036,4536,30,4691
ممتازة,5,11/4/2036,1982,22,4692
خدمة رائعة,3,11/5/2036,4198,46,4693
جيدة,5,11/6/2036,3322,42,4694
ممتازة,4,11/7/2036,1521,26,4695
خدمة رائعة,4,11/8/2036,4644,37,4696
جيدة,3,11/9/2036,3216,66,4697
ممتازة,1,11/10/2036,813,50,4698
خدمة رائعة,1,11/11/2036,4968,66,4699
جيدة,2,11/12/2036,3497,57,4700
ممتازة,4,11/13/2036,4620,88,4701
خدمة رائعة,5,11/14/2036,3830,100,4702
جيدة,5,11/15/2036,73,91,4703
ممتازة,3,11/16/2036,2748,31,4704
خدمة رائعة,4,11/17/2036,4573,62,4705
جيدة,5,11/18/2036,2536,20,4706
ممتازة,2,11/19/2036,1317,91,4707
خدمة رائعة,3,11/20/2036,251,26,4708
جيدة,5,11/21/2036,2404,98,4709
ممتازة,3,11/22/2036,3352,17,4710
خدمة رائعة,4,11/23/2036,627,60,4711
جيدة,3,11/24/2036,3458,48,4712
ممتازة,3,11/25/2036,4873,2,4713
خدمة رائعة,1,11/26/2036,1088,74,4714
جيدة,1,11/27/2036,380,18,4715
ممتازة,1,11/28/2036,2050,59,4716
خدمة رائعة,5,11/29/2036,862,30,4717
جيدة,2,11/30/2036,4690,52,4718
ممتازة,3,12/1/2036,1224,18,4719
خدمة رائعة,3,12/2/2036,3454,18,4720
جيدة,1,12/3/2036,2153,67,4721
ممتازة,4,12/4/2036,3429,5,4722
خدمة رائعة,3,12/5/2036,4349,77,4723
جيدة,4,12/6/2036,4126,9,4724
ممتازة,1,12/7/2036,803,57,4725
خدمة رائعة,1,12/8/2036,1643,54,4726
جيدة,5,12/9/2036,841,94,4727
ممتازة,1,12/10/2036,3695,89,4728
خدمة رائعة,2,12/11/2036,3133,30,4729
جيدة,2,12/12/2036,2944,16,4730
ممتازة,1,12/13/2036,4616,19,4731
خدمة رائعة,4,12/14/2036,1409,28,4732
جيدة,2,12/15/2036,1458,92,4733
ممتازة,3,12/16/2036,2261,12,4734
خدمة رائعة,5,12/17/2036,4587,33,4735
جيدة,4,12/18/2036,1954,41,4736
ممتازة,2,12/19/2036,15,81,4737
خدمة رائعة,2,12/20/2036,893,61,4738
جيدة,2,12/21/2036,1052,27,4739
ممتازة,3,12/22/2036,2041,77,4740
خدمة رائعة,1,12/23/2036,996,95,4741
جيدة,1,12/24/2036,102,87,4742
ممتازة,3,12/25/2036,3607,18,4743
خدمة رائعة,1,12/26/2036,3831,93,4744
جيدة,4,12/27/2036,3656,92,4745
ممتازة,1,12/28/2036,1456,6,4746
خدمة رائعة,5,12/29/2036,3309,100,4747
جيدة,3,12/30/2036,2026,12,4748
ممتازة,4,12/31/2036,2263,84,4749
خدمة رائعة,2,1/1/2037,4732,56,4750
جيدة,5,1/2/2037,2294,9,4751
ممتازة,4,1/3/2037,2298,35,4752
خدمة رائعة,5,1/4/2037,2690,67,4753
جيدة,1,1/5/2037,4106,14,4754
ممتازة,2,1/6/2037,3431,95,4755
خدمة رائعة,5,1/7/2037,1688,46,4756
جيدة,1,1/8/2037,2111,72,4757
ممتازة,1,1/9/2037,4255,91,4758
خدمة رائعة,4,1/10/2037,782,15,4759
جيدة,3,1/11/2037,810,56,4760
ممتازة,5,1/12/2037,2806,70,4761
خدمة رائعة,5,1/13/2037,2915,54,4762
جيدة,2,1/14/2037,3205,92,4763
ممتازة,5,1/15/2037,1023,70,4764
خدمة رائعة,2,1/16/2037,1723,41,4765
جيدة,4,1/17/2037,920,32,4766
ممتازة,5,1/18/2037,1489,68,4767
خدمة رائعة,1,1/19/2037,2731,22,4768
جيدة,4,1/20/2037,1474,38,4769
ممتازة,1,1/21/2037,1489,13,4770
خدمة رائعة,2,1/22/2037,1364,57,4771
جيدة,5,1/23/2037,4304,59,4772
ممتازة,5,1/24/2037,1499,39,4773
خدمة رائعة,2,1/25/2037,46,51,4774
جيدة,1,1/26/2037,3828,54,4775
ممتازة,1,1/27/2037,4397,97,4776
خدمة رائعة,3,1/28/2037,13,15,4777
جيدة,3,1/29/2037,4115,99,4778
ممتازة,2,1/30/2037,92,43,4779
خدمة رائعة,1,1/31/2037,1622,10,4780
جيدة,4,2/1/2037,2584,98,4781
ممتازة,3,2/2/2037,4019,100,4782
خدمة رائعة,4,2/3/2037,2544,37,4783
جيدة,3,2/4/2037,565,41,4784
ممتازة,3,2/5/2037,4551,8,4785
خدمة رائعة,4,2/6/2037,495,50,4786
جيدة,1,2/7/2037,4846,89,4787
ممتازة,4,2/8/2037,4467,82,4788
خدمة رائعة,3,2/9/2037,4868,79,4789
جيدة,4,2/10/2037,3796,5,4790
ممتازة,3,2/11/2037,3835,78,4791
خدمة رائعة,2,2/12/2037,5000,99,4792
جيدة,2,2/13/2037,2573,15,4793
ممتازة,1,2/14/2037,4098,35,4794
خدمة رائعة,1,2/15/2037,3424,52,4795
جيدة,4,2/16/2037,248,43,4796
ممتازة,5,2/17/2037,3120,74,4797
خدمة رائعة,4,2/18/2037,1325,100,4798
جيدة,3,2/19/2037,3607,58,4799
ممتازة,5,2/20/2037,4885,23,4800
خدمة رائعة,4,2/21/2037,4436,77,4801
جيدة,3,2/22/2037,839,93,4802
ممتازة,2,2/23/2037,3852,44,4803
خدمة رائعة,3,2/24/2037,736,14,4804
جيدة,1,2/25/2037,4907,44,4805
ممتازة,1,2/26/2037,461,41,4806
خدمة رائعة,1,2/27/2037,1172,65,4807
جيدة,3,2/28/2037,4682,27,4808
ممتازة,2,3/1/2037,865,19,4809
خدمة رائعة,4,3/2/2037,1286,48,4810
جيدة,5,3/3/2037,178,48,4811
ممتازة,1,3/4/2037,877,12,4812
خدمة رائعة,4,3/5/2037,1947,86,4813
جيدة,5,3/6/2037,2745,87,4814
ممتازة,5,3/7/2037,1759,28,4815
خدمة رائعة,4,3/8/2037,3375,90,4816
جيدة,1,3/9/2037,4618,83,4817
ممتازة,4,3/10/2037,290,21,4818
خدمة رائعة,5,3/11/2037,479,35,4819
جيدة,1,3/12/2037,790,26,4820
ممتازة,2,3/13/2037,3586,72,4821
خدمة رائعة,2,3/14/2037,2860,47,4822
جيدة,4,3/15/2037,820,79,4823
ممتازة,3,3/16/2037,977,21,4824
خدمة رائعة,3,3/17/2037,4225,6,4825
جيدة,4,3/18/2037,2153,67,4826
ممتازة,1,3/19/2037,173,6,4827
خدمة رائعة,3,3/20/2037,3512,9,4828
جيدة,2,3/21/2037,4017,90,4829
ممتازة,1,3/22/2037,4917,48,4830
خدمة رائعة,5,3/23/2037,4936,55,4831
جيدة,2,3/24/2037,4852,6,4832
ممتازة,2,3/25/2037,4474,48,4833
خدمة رائعة,3,3/26/2037,1769,7,4834
جيدة,4,3/27/2037,1733,74,4835
ممتازة,1,3/28/2037,1659,100,4836
خدمة رائعة,2,3/29/2037,4686,13,4837
جيدة,4,3/30/2037,2834,44,4838
ممتازة,4,3/31/2037,783,40,4839
خدمة رائعة,4,4/1/2037,1552,69,4840
جيدة,3,4/2/2037,2533,67,4841
ممتازة,4,4/3/2037,3882,12,4842
خدمة رائعة,2,4/4/2037,4066,33,4843
جيدة,3,4/5/2037,2977,61,4844
ممتازة,1,4/6/2037,4953,67,4845
خدمة رائعة,3,4/7/2037,4039,34,4846
جيدة,5,4/8/2037,4652,96,4847
ممتازة,1,4/9/2037,2316,1,4848
خدمة رائعة,2,4/10/2037,3017,83,4849
جيدة,5,4/11/2037,314,95,4850
ممتازة,1,4/12/2037,2043,100,4851
خدمة رائعة,4,4/13/2037,2734,77,4852
جيدة,2,4/14/2037,2673,19,4853
ممتازة,3,4/15/2037,548,9,4854
خدمة رائعة,3,4/16/2037,4625,91,4855
جيدة,5,4/17/2037,3128,38,4856
ممتازة,4,4/18/2037,3367,5,4857
خدمة رائعة,4,4/19/2037,1020,96,4858
جيدة,5,4/20/2037,4782,91,4859
ممتازة,2,4/21/2037,179,73,4860
خدمة رائعة,2,4/22/2037,1574,23,4861
جيدة,2,4/23/2037,2866,1,4862
ممتازة,4,4/24/2037,2732,12,4863
خدمة رائعة,4,4/25/2037,521,98,4864
جيدة,3,4/26/2037,579,87,4865
ممتازة,4,4/27/2037,1586,16,4866
خدمة رائعة,4,4/28/2037,3495,45,4867
جيدة,1,4/29/2037,946,51,4868
ممتازة,5,4/30/2037,4980,31,4869
خدمة رائعة,2,5/1/2037,4669,95,4870
جيدة,4,5/2/2037,2298,3,4871
ممتازة,5,5/3/2037,4770,19,4872
خدمة رائعة,3,5/4/2037,418,98,4873
جيدة,3,5/5/2037,1931,50,4874
ممتازة,1,5/6/2037,4118,54,4875
خدمة رائعة,1,5/7/2037,2354,17,4876
جيدة,5,5/8/2037,4117,44,4877
ممتازة,3,5/9/2037,592,1,4878
خدمة رائعة,2,5/10/2037,2799,57,4879
جيدة,1,5/11/2037,1202,59,4880
ممتازة,1,5/12/2037,1793,14,4881
خدمة رائعة,2,5/13/2037,3180,66,4882
جيدة,1,5/14/2037,2282,7,4883
ممتازة,2,5/15/2037,3161,35,4884
خدمة رائعة,2,5/16/2037,795,16,4885
جيدة,3,5/17/2037,2677,26,4886
ممتازة,5,5/18/2037,846,83,4887
خدمة رائعة,3,5/19/2037,401,83,4888
جيدة,2,5/20/2037,2825,71,4889
ممتازة,5,5/21/2037,4413,100,4890
خدمة رائعة,4,5/22/2037,4817,64,4891
جيدة,4,5/23/2037,1629,8,4892
ممتازة,4,5/24/2037,113,1,4893
خدمة رائعة,2,5/25/2037,3785,9,4894
جيدة,3,5/26/2037,1282,34,4895
ممتازة,4,5/27/2037,3310,39,4896
خدمة رائعة,2,5/28/2037,483,75,4897
جيدة,2,5/29/2037,2276,53,4898
ممتازة,4,5/30/2037,3329,19,4899
خدمة رائعة,1,5/31/2037,1357,64,4900
جيدة,4,6/1/2037,2366,15,4901
ممتازة,1,6/2/2037,3521,22,4902
خدمة رائعة,5,6/3/2037,1792,56,4903
جيدة,3,6/4/2037,870,11,4904
ممتازة,4,6/5/2037,3894,10,4905
خدمة رائعة,1,6/6/2037,2914,40,4906
جيدة,3,6/7/2037,2838,2,4907
ممتازة,1,6/8/2037,110,25,4908
خدمة رائعة,3,6/9/2037,2451,17,4909
جيدة,2,6/10/2037,2448,51,4910
ممتازة,2,6/11/2037,1229,56,4911
خدمة رائعة,4,6/12/2037,4297,12,4912
جيدة,5,6/13/2037,3313,19,4913
ممتازة,3,6/14/2037,4496,75,4914
خدمة رائعة,1,6/15/2037,4324,27,4915
جيدة,2,6/16/2037,3214,8,4916
ممتازة,1,6/17/2037,1150,74,4917
خدمة رائعة,4,6/18/2037,4304,8,4918
جيدة,1,6/19/2037,1958,41,4919
ممتازة,4,6/20/2037,3691,47,4920
خدمة رائعة,2,6/21/2037,2879,13,4921
جيدة,3,6/22/2037,3185,57,4922
ممتازة,1,6/23/2037,1419,26,4923
خدمة رائعة,4,6/24/2037,199,18,4924
جيدة,2,6/25/2037,3236,32,4925
ممتازة,3,6/26/2037,1121,72,4926
خدمة رائعة,1,6/27/2037,538,22,4927
جيدة,5,6/28/2037,397,80,4928
ممتازة,2,6/29/2037,1298,16,4929
خدمة رائعة,4,6/30/2037,4045,45,4930
جيدة,1,7/1/2037,3921,59,4931
ممتازة,3,7/2/2037,289,68,4932
خدمة رائعة,3,7/3/2037,2026,30,4933
جيدة,4,7/4/2037,1045,92,4934
ممتازة,1,7/5/2037,2770,24,4935
خدمة رائعة,4,7/6/2037,3732,11,4936
جيدة,5,7/7/2037,2722,90,4937
ممتازة,4,7/8/2037,3045,87,4938
خدمة رائعة,3,7/9/2037,4883,52,4939
جيدة,2,7/10/2037,2592,49,4940
ممتازة,2,7/11/2037,3893,19,4941
خدمة رائعة,2,7/12/2037,1209,15,4942
جيدة,2,7/13/2037,912,84,4943
ممتازة,3,7/14/2037,2049,31,4944
خدمة رائعة,2,7/15/2037,4450,18,4945
جيدة,2,7/16/2037,863,2,4946
ممتازة,4,7/17/2037,3676,59,4947
